City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Kupang,ID,2022-01-25 15:12:23,-10.1667,123.5833,81.18,89,40,5.75
292,Shubarshi,KZ,2022-01-25 15:12:23,48.5872,57.1869,3.61,96,82,7.11
293,Fraga,ES,2022-01-25 15:12:24,41.5229,0.3489,64.31,45,0,2.3
294,Praia Da Vitoria,PT,2022-01-25 15:12:24,38.7333,-27.0667,59.85,78,78,6.33
295,Saint-Pierre,RE,2022-01-25 15:12:24,-21.3393,55.4781,78.48,61,75,19.57
296,Lucapa,AO,2022-01-25 15:12:24,-8.4192,20.7447,73.35,89,100,3.42
297,Gushikawa,JP,2022-01-25 15:12:25,26.3544,127.8686,63.63,88,20,3.44
298,Souillac,MU,2022-01-25 15:12:25,-20.5167,57.5167,78.37,73,75,8.05
299,Palmas Bellas,PA,2022-01-25 15:12:25,9.2319,-80.0867,84.11,69,97,10.56
300,Mount Isa,AU,2022-01-25 15:11:07,-20.7333,139.5,76.77,94,100,5.75
301,Along,IN,2022-01-25 15:12:26,28.1667,94.7667,51.98,95,91,2.48
302,Zambezi,ZM,2022-01-25 15:12:26,-13.5432,23.1047,77.4,59,77,10.58
303,Villa Maria,AR,2022-01-25 15:12:26,-32.4075,-63.2402,83.82,74,100,10.54
304,Ushtobe,KZ,2022-01-25 15:12:27,45.2514,77.9838,22.39,91,90,4.05
305,Shepsi,RU,2022-01-25 15:12:27,44.0361,39.1489,37.45,65,57,6.13
306,Faya,SA,2022-01-25 15:12:28,18.3851,42.4509,63.12,63,6,7.74
307,Maragogi,BR,2022-01-25 15:12:28,-9.0122,-35.2225,86.2,56,19,9.6
308,Lasa,IT,2022-01-25 15:12:28,46.6166,10.7002,45.34,77,0,6.76
309,Tucuman,AR,2022-01-25 15:12:29,-26.8241,-65.2226,80.6,83,75,5.75
310,Emerald,AU,2022-01-25 15:12:29,-23.5333,148.1667,78.35,62,100,6.87
311,Raton,US,2022-01-25 15:12:29,36.9034,-104.4391,34.65,68,0,4.61
312,Tuktoyaktuk,CA,2022-01-25 15:12:30,69.4541,-133.0374,28.4,100,100,18.41
313,Ramsar,IR,2022-01-25 15:12:30,36.9226,50.6426,50.61,64,4,4.45
314,Sibolga,ID,2022-01-25 15:12:31,1.7427,98.7792,76.77,92,100,2.64
315,Glenluce,GB,2022-01-25 15:12:31,54.8798,-4.8084,44.29,74,100,7.45
316,Moose Factory,CA,2022-01-25 15:12:31,51.2585,-80.6094,-23.8,75,0,9.22
317,Nuoro,IT,2022-01-25 15:09:32,40.3211,9.3297,49.26,51,0,3.2
318,Kalga,RU,2022-01-25 15:12:32,50.9251,118.898,-0.9,98,100,3.18
319,Ginir,ET,2022-01-25 15:12:32,7.1333,40.7,73.58,15,7,11.74
320,Monrovia,LR,2022-01-25 15:12:32,6.3005,-10.7969,94.77,49,11,10.58
321,Okato,NZ,2022-01-25 15:12:32,-39.2,173.8833,66.9,92,100,7.47
322,Florenville,BE,2022-01-25 15:12:33,49.6998,5.3074,42.75,71,0,2.06
323,Marrakesh,MA,2022-01-25 15:12:33,31.6315,-8.0083,64.47,52,97,4.61
324,Lazaro Cardenas,MX,2022-01-25 15:12:33,17.9583,-102.2,75.49,60,8,3.65
325,Lesnoy,RU,2022-01-25 15:12:34,57.6198,63.0784,17.73,82,94,9.86
326,Dubai,AE,2022-01-25 15:10:27,25.2582,55.3047,76.21,64,0,8.05
327,Saint-Augustin,CA,2022-01-25 15:13:34,51.226,-58.6502,5.23,77,91,6.4
328,Usinsk,RU,2022-01-25 15:13:34,65.9939,57.5281,22.98,95,100,19.28
329,Touros,BR,2022-01-25 15:13:34,-5.1989,-35.4608,86.9,58,98,14.45
330,San Francisco,US,2022-01-25 15:11:43,37.7749,-122.4194,50.67,91,100,1.01
331,Toktogul,KG,2022-01-25 15:13:35,41.8708,72.9402,18.41,65,1,3.96
332,Kulachi,PK,2022-01-25 15:13:35,31.9286,70.4592,55.87,33,0,3.06
333,Hun,LY,2022-01-25 15:13:35,29.1268,15.9477,50.49,69,71,22.59
334,Port Macquarie,AU,2022-01-25 15:13:36,-31.4333,152.9167,69.89,74,93,1.16
335,Tazovskiy,RU,2022-01-25 15:13:36,67.4667,78.7,-0.33,95,99,15.9
336,Polovinnoye,RU,2022-01-25 15:13:37,54.7914,65.9864,13.1,86,100,11.63
337,Mehamn,NO,2022-01-25 15:13:37,71.0357,27.8492,32.18,76,100,35.37
338,Kieta,PG,2022-01-25 15:13:37,-6.2167,155.6333,80.24,84,87,4.25
339,Berezovyy,RU,2022-01-25 15:13:38,51.6667,135.7,-11.34,99,33,2.77
340,San Cristobal,VE,2022-01-25 15:13:38,7.7669,-72.225,73.58,44,44,3.76
341,Port Blair,IN,2022-01-25 15:13:38,11.6667,92.75,77.9,70,13,8.08
342,Broome,US,2022-01-25 15:13:39,42.2506,-75.833,28.17,77,100,5.01
343,Fuerte Olimpo,PY,2022-01-25 15:13:39,-21.0415,-57.8738,99.91,34,93,7.96
344,Warrnambool,AU,2022-01-25 15:13:39,-38.3833,142.4833,68.81,66,9,8.43
345,Pochutla,MX,2022-01-25 15:13:40,15.7432,-96.4661,77.83,35,1,1.95
346,Mayo,US,2022-01-25 15:13:40,38.8876,-76.5119,43.41,75,40,0.0
347,Tsiroanomandidy,MG,2022-01-25 15:13:40,-18.7667,46.0333,67.89,92,100,3.62
348,Bowen,AU,2022-01-25 15:13:41,-20.0167,148.2333,77.94,74,100,10.09
349,Ko Samui,TH,2022-01-25 15:13:41,9.5357,99.9357,80.85,72,8,8.03
350,Champerico,GT,2022-01-25 15:13:41,14.3,-91.9167,87.35,66,0,3.04
351,Constitucion,CL,2022-01-25 15:13:42,-35.3333,-72.4167,68.83,62,3,4.9
352,Cotacachi,EC,2022-01-25 15:13:42,0.3,-78.2667,65.75,82,100,3.36
353,Lesosibirsk,RU,2022-01-25 15:13:42,58.2358,92.4828,2.53,99,100,2.66
354,Hohhot,CN,2022-01-25 15:13:43,40.8106,111.6522,12.02,75,70,5.46
355,Hobyo,SO,2022-01-25 15:13:43,5.3505,48.5268,77.34,62,95,23.44
356,Changping,CN,2022-01-25 15:13:44,40.2186,116.2197,31.64,55,0,7.11
357,Caravelas,BR,2022-01-25 15:13:44,-17.7125,-39.2481,81.36,73,100,8.97
358,Bambanglipuro,ID,2022-01-25 15:13:44,-7.95,110.2833,79.36,86,100,8.93
359,Adrar,MR,2022-01-25 15:13:45,20.5022,-10.0711,81.75,10,100,7.05
360,Vilyuysk,RU,2022-01-25 15:13:45,63.7553,121.6247,-24.18,99,100,4.79
361,Sobolevo,RU,2022-01-25 15:13:45,54.4299,31.8996,20.75,96,100,8.59
362,Ust-Tsilma,RU,2022-01-25 15:13:46,65.441,52.1498,24.03,94,100,9.19
363,Thunder Bay,CA,2022-01-25 15:13:46,48.4001,-89.3168,-11.43,67,20,8.05
364,Dunedin,NZ,2022-01-25 15:13:02,-45.8742,170.5036,58.8,83,13,1.99
365,Aklavik,CA,2022-01-25 15:13:46,68.2191,-135.0107,32.72,86,100,6.91
366,Chiniot,PK,2022-01-25 15:13:47,31.72,72.9789,53.49,54,18,5.95
367,Nyuksenitsa,RU,2022-01-25 15:13:47,60.4128,44.2397,19.22,95,100,9.42
368,Outlook,CA,2022-01-25 15:13:47,51.5001,-107.0513,-13.31,88,7,6.58
369,Karpathos,GR,2022-01-25 15:14:48,35.507,27.2132,46.36,61,75,18.41
370,Ascension,US,2022-01-25 15:10:01,30.2169,-90.9001,50.07,98,100,4.61
371,Korla,CN,2022-01-25 15:14:48,41.7597,86.1469,26.01,66,2,5.91
372,Atar,MR,2022-01-25 15:14:49,20.5169,-13.0499,84.36,12,100,7.9
373,Lensk,RU,2022-01-25 15:14:49,60.7253,114.9278,0.81,95,98,7.25
374,Tiksi,RU,2022-01-25 15:14:49,71.6872,128.8694,-6.43,96,100,10.25
375,Oistins,BB,2022-01-25 15:14:50,13.0667,-59.5333,80.69,69,40,21.85
376,San Quintin,MX,2022-01-25 15:14:50,30.4833,-115.95,54.57,79,53,2.44
377,Kaupanger,NO,2022-01-25 15:14:50,61.1845,7.2404,39.69,80,75,2.3
378,Manica,FR,2022-01-25 15:14:50,49.0,-1.1667,31.41,66,0,3.24
379,Manggar,ID,2022-01-25 15:14:51,-2.8833,108.2667,79.84,77,100,9.82
380,Shenjiamen,CN,2022-01-25 15:14:51,29.9576,122.298,44.98,86,100,10.11
381,Qasigiannguit,GL,2022-01-25 15:14:51,68.8193,-51.1922,17.85,94,100,6.55
382,Shingu,JP,2022-01-25 15:14:52,33.7333,135.9833,45.0,86,46,4.88
383,Cururupu,BR,2022-01-25 15:09:57,-1.8283,-44.8683,83.68,71,97,6.02
384,Norman Wells,CA,2022-01-25 15:14:52,65.282,-126.8329,3.24,85,75,3.44
385,Dauphin,CA,2022-01-25 15:14:52,51.1494,-100.0502,-16.46,69,0,13.8
386,Bichura,RU,2022-01-25 15:14:53,50.5881,107.6022,2.52,95,99,3.4
387,Bengkulu,ID,2022-01-25 15:14:53,-3.8004,102.2655,79.11,81,100,3.62
388,Belvidere,US,2022-01-25 15:14:35,42.2639,-88.8443,4.95,82,6,8.68
389,Sturgeon Bay,US,2022-01-25 15:14:53,44.8342,-87.377,3.6,71,0,10.36
390,Salalah,OM,2022-01-25 15:14:54,17.0151,54.0924,75.29,50,0,5.75
391,Tarakan,ID,2022-01-25 15:14:54,3.3,117.6333,80.1,83,20,1.14
392,Lumphat,KH,2022-01-25 15:14:54,13.4878,106.9816,80.19,62,94,7.09
393,Krasnoselkup,RU,2022-01-25 15:14:55,65.7,82.4667,-9.87,98,16,11.03
394,Nyurba,RU,2022-01-25 15:14:55,63.2842,118.3319,-27.98,100,98,3.91
395,Dourados,BR,2022-01-25 15:14:55,-22.2211,-54.8056,95.0,39,94,8.99
396,Karratha,AU,2022-01-25 15:14:56,-20.7377,116.8463,83.28,71,0,11.63
397,Kampong Thum,KH,2022-01-25 15:14:56,12.7111,104.8887,80.4,58,71,4.63
398,Phalodi,IN,2022-01-25 15:14:56,27.1333,72.3667,62.2,26,0,4.18
399,Dawlatabad,AF,2022-01-25 15:14:57,36.4141,64.9053,43.43,48,0,3.24
400,Prado,BR,2022-01-25 15:14:57,-17.3411,-39.2208,79.36,80,100,9.06
401,Omboue,GA,2022-01-25 15:14:57,-1.5746,9.2618,81.34,76,77,8.86
402,Dekernes,EG,2022-01-25 15:14:57,31.0876,31.595,55.33,44,15,11.97
403,Saurimo,AO,2022-01-25 15:14:58,-9.6608,20.3916,72.18,86,76,6.91
404,Karasburg,NA,2022-01-25 15:14:58,-28.0167,18.75,92.82,16,2,9.22
405,Mayumba,GA,2022-01-25 15:14:58,-3.432,10.6554,78.84,80,60,6.73
406,Russell,US,2022-01-25 15:14:59,32.3502,-85.1999,50.97,72,100,2.3
407,Saldanha,ZA,2022-01-25 15:14:59,-33.0117,17.9442,66.81,75,7,28.32
408,Bayan,CN,2022-01-25 15:14:59,46.0833,127.4,3.09,98,99,2.82
409,Geraldton,AU,2022-01-25 15:14:59,-28.7667,114.6,73.81,73,0,23.02
410,Galle,LK,2022-01-25 15:15:00,6.0367,80.217,75.99,73,80,3.71
411,Roebourne,AU,2022-01-25 15:15:00,-20.7833,117.1333,83.73,72,0,11.52
412,Gombe,NG,2022-01-25 15:15:00,10.2897,11.1673,85.6,13,10,10.63
413,Leningradskiy,RU,2022-01-25 15:15:01,69.3833,178.4167,-17.52,84,98,7.63
414,Tayoltita,MX,2022-01-25 15:15:01,24.0833,-105.9333,53.24,49,0,5.03
415,Palmer,US,2022-01-25 15:10:30,42.1584,-72.3287,37.02,79,70,1.01
416,Brooks,CA,2022-01-25 15:15:40,50.5834,-111.8851,27.23,96,47,9.22
417,Skjervoy,NO,2022-01-25 15:16:02,70.0311,20.9714,28.58,62,100,38.23
418,Miles City,US,2022-01-25 15:13:09,46.4083,-105.8406,19.51,78,0,5.75
419,Ponta Delgada,PT,2022-01-25 15:16:03,37.7333,-25.6667,64.51,72,40,10.36
420,Sinnamary,GF,2022-01-25 15:16:03,5.3833,-52.95,79.48,82,45,11.03
421,Muros,ES,2022-01-25 15:16:04,42.7762,-9.0603,60.67,58,1,2.75
422,Nemuro,JP,2022-01-25 15:16:05,43.3236,145.575,22.37,79,18,9.24
423,Camapua,BR,2022-01-25 15:16:05,-19.5314,-54.0439,88.57,55,79,8.86
424,Matay,EG,2022-01-25 15:16:05,28.419,30.7792,56.62,33,0,6.96
425,Pozo Colorado,PY,2022-01-25 15:16:06,-23.4923,-58.7972,101.64,30,85,8.86
426,Khash,IR,2022-01-25 15:16:06,28.2211,61.2158,49.89,25,0,6.91
427,Sorland,NO,2022-01-25 15:16:06,67.667,12.6934,33.66,64,40,14.97
428,Thanatpin,MM,2022-01-25 15:16:07,17.2119,96.3033,82.58,47,0,3.71
429,Nieuw Amsterdam,SR,2022-01-25 15:16:07,5.8833,-55.0833,81.14,87,75,2.3
430,Bintulu,MY,2022-01-25 15:16:07,3.1667,113.0333,78.01,85,100,5.14
431,Daru,PG,2022-01-25 15:16:08,-9.0763,143.2092,80.64,82,100,4.45
432,Guadalajara,MX,2022-01-25 15:16:08,20.6667,-103.3333,58.77,89,0,0.0
433,Cootamundra,AU,2022-01-25 15:16:08,-34.65,148.0333,67.95,61,24,2.89
434,Gumrak,RU,2022-01-25 15:16:09,48.7826,44.3824,21.11,86,75,4.47
435,Namibe,AO,2022-01-25 15:16:09,-15.1961,12.1522,79.59,75,17,11.34
436,Karata,RU,2022-01-25 15:16:09,42.5949,46.3393,18.19,85,43,3.22
437,Port Hardy,CA,2022-01-25 15:16:10,50.6996,-127.4199,36.75,100,75,5.75
438,Birao,CF,2022-01-25 15:16:10,10.2849,22.7882,93.13,10,91,8.3
439,Qinggang,CN,2022-01-25 15:16:10,46.6833,126.0833,5.59,97,93,4.43
440,Moron,AR,2022-01-25 15:16:11,-34.6534,-58.6198,88.95,75,98,2.21
441,Brazzaville,CG,2022-01-25 15:16:11,-4.2658,15.2832,87.93,53,39,3.78
442,Trebinje,BA,2022-01-25 15:14:14,42.7119,18.3442,46.74,24,0,13.8
443,Novoagansk,RU,2022-01-25 15:16:11,61.9449,76.6625,-3.82,100,81,5.59
444,Meridian,US,2022-01-25 15:15:35,43.6121,-116.3915,25.65,93,0,6.91
445,Dahod,IN,2022-01-25 15:16:12,22.8333,74.2667,60.06,34,0,6.78
446,Bilma,NE,2022-01-25 15:16:12,18.6853,12.9164,72.37,12,0,14.2
447,Batagay-Alyta,RU,2022-01-25 15:16:12,67.8006,130.4114,-10.77,89,100,2.37
448,Alyangula,AU,2022-01-25 15:16:13,-13.8483,136.4192,82.51,80,100,12.3
449,Pionki,PL,2022-01-25 15:16:13,51.476,21.4499,36.27,65,100,1.01
450,Jawhar,SO,2022-01-25 15:16:13,2.7809,45.5005,83.41,44,0,21.68
451,Petropavlovsk-Kamchatskiy,RU,2022-01-25 15:16:14,53.0452,158.6483,-1.23,77,23,8.21
452,Southbridge,US,2022-01-25 15:16:14,42.0751,-72.0334,37.96,83,39,1.99
453,Makakilo City,US,2022-01-25 15:16:14,21.3469,-158.0858,71.92,82,75,4.61
454,Burns Lake,CA,2022-01-25 15:16:15,54.2331,-125.7533,11.62,98,100,3.22
455,Trelew,AR,2022-01-25 15:16:15,-43.249,-65.3051,79.5,24,0,15.52
456,Tilichiki,RU,2022-01-25 15:16:15,60.4667,166.1,-21.23,94,39,7.9
457,Sumbe,AO,2022-01-25 15:16:16,-11.2061,13.8437,81.01,72,53,11.72
458,Naze,JP,2022-01-25 15:16:16,28.3667,129.4833,57.87,68,93,13.78
459,Puerto Leguizamo,CO,2022-01-25 15:16:16,-0.1934,-74.7819,83.39,71,100,1.7
460,Khadzhalmakhi,RU,2022-01-25 15:16:17,42.42,47.1821,24.75,91,48,1.05
461,Yar,RU,2022-01-25 15:16:17,58.249,52.1026,6.37,97,29,6.08
462,Puerto Colombia,CO,2022-01-25 15:17:17,10.9878,-74.9547,84.29,72,83,16.8
463,Sao Jose Da Coroa Grande,BR,2022-01-25 15:17:18,-8.8978,-35.1478,86.02,57,35,8.97
464,Santa Cruz Do Rio Pardo,BR,2022-01-25 15:17:18,-22.8989,-49.6325,91.02,46,99,4.38
465,Aksu,CN,2022-01-25 15:17:18,41.1231,80.2644,26.47,49,65,4.56
466,Antalaha,MG,2022-01-25 15:17:19,-14.9003,50.2788,74.53,88,100,6.13
467,Miyako,JP,2022-01-25 15:17:19,39.6367,141.9525,33.22,76,93,4.27
468,Griffith,US,2022-01-25 15:17:19,41.5284,-87.4237,13.1,69,0,1.99
469,Dickinson,US,2022-01-25 15:17:20,29.4608,-95.0513,52.11,93,100,4.0
470,Nuuk,GL,2022-01-25 15:15:00,64.1835,-51.7216,20.01,86,100,10.36
471,Trincomalee,LK,2022-01-25 15:17:20,8.5711,81.2335,78.26,72,100,9.8
472,Northam,GB,2022-01-25 15:17:21,51.0333,-4.2167,45.01,82,100,3.02
473,Luau,AO,2022-01-25 15:17:21,-10.7073,22.2247,79.09,67,99,2.91
474,Kiunga,PG,2022-01-25 15:17:21,-6.1219,141.2906,74.86,99,100,4.47
475,Izvestkovyy,RU,2022-01-25 15:17:22,48.9833,131.55,-1.93,98,100,2.26
476,Kapoeta,SS,2022-01-25 15:17:22,4.7717,33.5903,93.99,19,89,4.81
477,Alice Springs,AU,2022-01-25 15:17:22,-23.7,133.8833,81.95,65,40,9.22
478,Yeppoon,AU,2022-01-25 15:17:23,-23.1333,150.7333,76.78,75,100,5.61
479,Udomlya,RU,2022-01-25 15:17:23,57.8794,34.9925,23.85,97,100,4.18
480,Kulhudhuffushi,MV,2022-01-25 15:17:23,6.6221,73.07,80.69,64,100,10.69
481,Jumla,NP,2022-01-25 15:17:24,29.2747,82.1838,30.85,84,36,5.01
482,Khandyga,RU,2022-01-25 15:17:24,62.6667,135.6,-36.09,100,100,1.23
483,Henties Bay,NA,2022-01-25 15:17:24,-22.116,14.2845,71.85,71,8,9.64
484,Grand Gaube,MU,2022-01-25 15:17:25,-20.0064,57.6608,78.39,64,42,1.99
485,Raga,SS,2022-01-25 15:17:25,8.4596,25.678,91.54,12,89,8.08
486,Waipawa,NZ,2022-01-25 15:17:25,-41.4122,175.5153,63.23,95,83,5.59
487,Voh,NC,2022-01-25 15:17:26,-20.9667,164.7,73.56,81,59,3.67
488,Andros Town,BS,2022-01-25 15:17:26,24.7,-77.7667,69.06,60,12,0.38
489,Esqueda,MX,2022-01-25 15:17:26,30.7167,-109.5833,44.26,54,13,4.83
490,Ukiah,US,2022-01-25 15:13:30,39.1502,-123.2078,50.38,84,0,0.0
491,Sur,OM,2022-01-25 15:17:27,22.5667,59.5289,70.72,61,6,13.78
492,Shimoda,JP,2022-01-25 15:17:27,34.6667,138.95,40.1,89,100,8.59
493,Lagos,NG,2022-01-25 15:15:03,6.5833,3.75,97.12,19,32,5.53
494,Vanimo,PG,2022-01-25 15:17:28,-2.6741,141.3028,77.92,87,39,2.46
495,Kutum,SD,2022-01-25 15:17:28,14.2,24.6667,79.41,13,58,7.31
496,Muroto,JP,2022-01-25 15:17:28,33.2833,134.15,51.1,74,73,3.78
497,Bol,TD,2022-01-25 15:17:28,13.4586,14.7147,78.98,33,9,8.46
498,Kloulklubed,PW,2022-01-25 15:17:29,7.0419,134.2556,77.5,78,96,19.28
499,Itanhem,BR,2022-01-25 15:17:29,-17.1664,-40.33,81.66,66,100,3.27
500,Skovorodino,RU,2022-01-25 15:17:29,53.9833,123.9167,-12.8,100,67,2.55
501,Hofn,IS,2022-01-25 15:17:30,64.2539,-15.2082,39.31,84,82,27.63
502,Oriximina,BR,2022-01-25 15:17:30,-1.7656,-55.8661,84.94,67,100,3.47
503,Cacoal,BR,2022-01-25 15:17:30,-11.4386,-61.4472,83.8,78,98,2.53
504,Kyzyl-Suu,KG,2022-01-25 15:17:31,42.3414,78.0056,16.52,57,61,9.1
505,Ullapool,GB,2022-01-25 15:17:31,57.8987,-5.1604,48.94,91,100,18.48
506,Hibbing,US,2022-01-25 15:17:32,47.4272,-92.9377,-17.25,76,100,11.5
507,Varhaug,NO,2022-01-25 15:17:32,58.6147,5.6457,42.85,94,100,4.05
508,Orsha,BY,2022-01-25 15:17:32,54.5153,30.4053,26.82,97,100,6.87
509,Dunda,TZ,2022-01-25 15:17:32,-8.1167,34.25,72.01,87,100,4.79
510,Guarda,PT,2022-01-25 15:18:33,40.5373,-7.2658,49.23,53,5,5.12
511,Marabba,SD,2022-01-25 15:18:33,12.35,32.1833,89.83,15,98,14.32
512,Nome,US,2022-01-25 15:18:34,64.5011,-165.4064,-16.1,100,92,4.92
513,Fougeres,FR,2022-01-25 15:18:34,48.35,-1.2,34.72,65,0,3.47
514,Nassjo,SE,2022-01-25 15:18:35,57.6531,14.6968,33.3,93,64,2.17
515,Bunbury,AU,2022-01-25 15:18:35,-33.3333,115.6333,62.82,71,0,15.84
516,Narasapur,IN,2022-01-25 15:18:35,16.45,81.6667,73.22,74,1,5.79
517,Riyadh,SA,2022-01-25 15:16:37,24.6877,46.7219,69.94,32,0,7.43
518,Plaeng Yao,TH,2022-01-25 15:18:36,13.5847,101.284,84.79,99,3,6.71
519,Pemba,MZ,2022-01-25 15:18:36,-12.974,40.5178,83.1,83,75,13.8
520,Lima,PE,2022-01-25 15:18:36,-12.0432,-77.0282,77.9,75,0,4.0
521,Lewistown,US,2022-01-25 15:18:37,40.5992,-77.5714,34.81,90,100,9.22
522,Villa Carlos Paz,AR,2022-01-25 15:18:37,-31.4241,-64.4978,76.28,10,100,11.99
523,Mikuni,JP,2022-01-25 15:18:37,36.2171,136.1519,33.71,77,36,3.8
524,Trairi,BR,2022-01-25 15:18:38,-3.2778,-39.2689,88.2,52,100,9.24
525,Porbandar,IN,2022-01-25 15:18:38,21.6422,69.6093,60.78,51,0,6.91
526,San Pedro,PH,2022-01-25 15:18:39,14.35,121.0167,79.83,63,20,3.44
527,Korem,ET,2022-01-25 15:18:39,12.5058,39.5228,57.31,63,15,9.31
528,Desaguadero,PE,2022-01-25 15:18:39,-16.5656,-69.0417,51.64,63,92,9.6
529,Maniitsoq,GL,2022-01-25 15:18:40,65.4167,-52.9,15.31,79,100,14.09
530,Portage,US,2022-01-25 15:18:40,41.1667,-81.1998,23.14,73,72,5.01
531,Maridi,SS,2022-01-25 15:18:41,4.9158,29.4742,92.59,17,100,7.27
532,Hualmay,PE,2022-01-25 15:18:41,-11.0964,-77.6139,74.28,76,95,9.89
533,Dehloran,IR,2022-01-25 15:18:41,32.6941,47.2679,58.96,39,0,5.12
534,Jacareacanga,BR,2022-01-25 15:18:42,-6.2222,-57.7528,83.05,74,74,3.83
535,Tabory,RU,2022-01-25 15:18:42,58.5198,64.5495,19.81,92,99,6.49
536,Cabedelo,BR,2022-01-25 15:18:42,-6.9811,-34.8339,88.47,60,86,11.21
537,Leshukonskoye,RU,2022-01-25 15:18:42,64.8989,45.7622,23.56,95,100,7.85
538,Morris,US,2022-01-25 15:18:43,40.8334,-74.5329,35.82,79,100,5.01
539,Slonim,BY,2022-01-25 15:18:43,53.0867,25.3219,32.81,98,100,8.12
540,Sambava,MG,2022-01-25 15:18:44,-14.2667,50.1667,76.57,84,100,11.03
541,Vanavara,RU,2022-01-25 15:18:44,60.34,102.2797,-10.25,100,99,2.84
542,Mashhad,IR,2022-01-25 15:18:44,36.297,59.6062,44.74,39,0,4.61
543,Sakaiminato,JP,2022-01-25 15:18:44,35.55,133.2333,31.98,100,20,5.75
544,Chumikan,RU,2022-01-25 15:18:45,54.7183,135.315,-3.24,92,61,13.22
545,Balabac,PH,2022-01-25 15:18:45,7.9868,117.0645,80.6,81,100,8.9
546,Hearst,CA,2022-01-25 15:18:45,49.6835,-83.6665,-21.75,96,98,5.37
547,Vestmanna,FO,2022-01-25 15:18:46,62.1564,-7.1664,43.72,76,100,20.71
548,Itarema,BR,2022-01-25 15:18:46,-2.9248,-39.9167,87.82,51,100,10.63
549,Ponta Pora,BR,2022-01-25 15:18:46,-22.5361,-55.7256,93.11,46,40,6.91
550,Ugoofaaru,MV,2022-01-25 15:18:47,5.6667,73.0,80.91,63,100,10.89
551,Barbate,ES,2022-01-25 15:18:47,36.1924,-5.9219,62.71,71,22,30.56
552,Katsina,NG,2022-01-25 15:18:48,12.9894,7.6006,80.98,10,1,13.65
553,Peleduy,RU,2022-01-25 15:19:48,59.6289,112.7406,-0.33,98,98,4.21
554,Mikhaylovka,RU,2022-01-25 15:19:48,50.06,43.2379,13.69,99,88,3.2
555,Tefe,BR,2022-01-25 15:19:49,-3.3542,-64.7114,87.91,70,40,9.22
556,Mamontovo,RU,2022-01-25 15:19:49,52.7055,81.6244,0.46,96,100,7.7
557,Vao,NC,2022-01-25 15:19:49,-22.6667,167.4833,76.53,70,100,6.46
558,Fayaoue,NC,2022-01-25 15:19:49,-20.65,166.5333,80.04,80,100,16.06
559,Mwinilunga,ZM,2022-01-25 15:19:50,-11.7358,24.4293,75.18,64,99,2.93
560,Tongren,CN,2022-01-25 15:19:50,27.7172,109.1853,38.32,95,100,3.2
561,North Platte,US,2022-01-25 15:19:51,41.1239,-100.7654,25.99,88,100,5.01
562,Price,US,2022-01-25 15:19:51,39.5994,-110.8107,29.46,69,100,9.22
563,Pangnirtung,CA,2022-01-25 15:19:51,66.1451,-65.7125,-11.2,70,75,0.0
564,Jaguaribe,BR,2022-01-25 15:19:52,-5.8906,-38.6219,92.84,41,86,5.3
565,Tomatlan,MX,2022-01-25 15:19:52,19.9333,-105.25,71.26,47,0,2.48
566,Vostok,RU,2022-01-25 15:19:53,46.4856,135.8833,-6.09,100,100,3.96
567,Ola,RU,2022-01-25 15:19:53,59.5833,151.2833,-18.09,90,29,7.67
568,Allende,MX,2022-01-25 15:19:53,25.2833,-100.0167,59.58,76,45,0.34
